"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.date","Input.userid","Input.location","Input.bio","Input.asker","Input.posttext","Answer.ContainCyberbullying","Answer.CyberbullyingWords","Answer.OtherInfo","Answer.Severity","Approve","Reject"
"2P1HSTLB3L0FPNW95WAENREV4TMIUS","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","43","","2WU5L8I9NZW6VIMX5ZVQ07T8Y0CKUA","A1N274L13ZKKI5","Approved","Thu Sep 29 17:01:52 GMT 2011","Thu Sep 29 17:02:12 GMT 2011","Thu Oct 06 17:02:12 GMT 2011","Fri Sep 30 05:39:40 PDT 2011","","","20","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: WAIT! what country do you live in?<br>A: Uhhh  the US?","No","n/a","","0"
"2ZIOUQIHPCGJGHPS5ON51H0JFDN06D","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","36","","240LZ6R70G5RNC0Z0OMEBWSSLEV8O3","AAOU4JUTKQH5Q","Approved","Thu Sep 29 17:05:11 GMT 2011","Thu Sep 29 17:05:25 GMT 2011","Thu Oct 06 17:05:25 GMT 2011","Fri Sep 30 05:39:40 PDT 2011","","","14","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: do you have a twitter???<br>A: Naaah. Well maybee? I made one last Summer to see if it was cool.. it","No","n/a","","0"
"2ZIOUQIHPCGJGHPS5ON51H0JFDN06D","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","36","","2L5PGFL6VCPWDDEEUH9OZ1S7KE0L6D","A1N274L13ZKKI5","Approved","Thu Sep 29 17:12:18 GMT 2011","Thu Sep 29 17:12:30 GMT 2011","Thu Oct 06 17:12:30 GMT 2011","Fri Sep 30 05:39:40 PDT 2011","","","12","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: do you have a twitter???<br>A: Naaah. Well maybee? I made one last Summer to see if it was cool.. it","No","n/a","","0"
"2ZIOUQIHPCGJGHPS5ON51H0JFDN06D","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","36","","2YG2GMMEGOOG4WZDN31A6SEIMLRAAA","A1WGSW0SLN4Y91","Approved","Thu Sep 29 17:13:03 GMT 2011","Thu Sep 29 17:13:21 GMT 2011","Thu Oct 06 10:13:21 PDT 2011","Fri Sep 30 05:39:40 PDT 2011","","","18","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: do you have a twitter???<br>A: Naaah. Well maybee? I made one last Summer to see if it was cool.. it","No","n/a","","0"
"2MFH0JPPSI2KCICC9AY5OLM6M7YOIL","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","47","","25CCJ011K274XBWB7HX1CN46MOCCAE","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:06:50 GMT 2011","Thu Sep 29 17:07:11 GMT 2011","Thu Oct 06 17:07:11 GMT 2011","Fri Sep 30 05:39:41 PDT 2011","","","21","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Are you fucking austrailan? will you send me a picture of your feet(; I LOVE YOUR EYES!!! where do you live what&apos;s your house number??<br>A: Hahaha  (: (: I love Mikaylaaaaa","No","n/a","","0"
"2MFH0JPPSI2KCICC9AY5OLM6M7YOIL","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","47","","2QLP9RA7S5WMFAWP99674JMHD1FTYO","A1N274L13ZKKI5","Approved","Thu Sep 29 17:05:07 GMT 2011","Thu Sep 29 17:05:35 GMT 2011","Thu Oct 06 17:05:35 GMT 2011","Fri Sep 30 05:39:41 PDT 2011","","","28","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Are you fucking austrailan? will you send me a picture of your feet(; I LOVE YOUR EYES!!! where do you live what&apos;s your house number??<br>A: Hahaha  (: (: I love Mikaylaaaaa","No","n/a","","0"
"2MFH0JPPSI2KCICC9AY5OLM6M7YOIL","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","47","","2UHEIB9BAWLS01CHMGOUH3MTJI5Z2S","A1VHFF2VC2XG7P","Approved","Thu Sep 29 17:10:45 GMT 2011","Thu Sep 29 17:10:58 GMT 2011","Thu Oct 06 10:10:58 PDT 2011","Fri Sep 30 05:39:41 PDT 2011","","","13","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Are you fucking austrailan? will you send me a picture of your feet(; I LOVE YOUR EYES!!! where do you live what&apos;s your house number??<br>A: Hahaha  (: (: I love Mikaylaaaaa","No","","Not bullying at all.","0"
"2VHZ2MIKMN9UMTWPKTKW0XI3IISQ9B","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","48","","20I7Q67051QKQRESJEHC5XMGARSYE3","A1WGSW0SLN4Y91","Approved","Thu Sep 29 17:13:22 GMT 2011","Thu Sep 29 17:13:58 GMT 2011","Thu Oct 06 10:13:58 PDT 2011","Fri Sep 30 05:39:41 PDT 2011","","","36","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Ur gunna get jumped. U stupid bitch.<br>A: What the fuck?","Yes","Ur gunna get jumped. U stupid bitch.","","10"
"2VHZ2MIKMN9UMTWPKTKW0XI3IISQ9B","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","48","","277B0HFL42J1Z2SZSST7Q0IG7BDL0B","A35E8G4S0RRFNT","Approved","Thu Sep 29 17:02:47 GMT 2011","Thu Sep 29 17:03:30 GMT 2011","Thu Oct 06 17:03:30 GMT 2011","Fri Sep 30 05:39:41 PDT 2011","","","43","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Ur gunna get jumped. U stupid bitch.<br>A: What the fuck?","Yes","stupid bitch, fuck","","9"
"2VHZ2MIKMN9UMTWPKTKW0XI3IISQ9B","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","48","","2EXUUKQOYGNIA5AJP970507SN77GY2","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:05:32 GMT 2011","Thu Sep 29 17:05:50 GMT 2011","Thu Oct 06 17:05:50 GMT 2011","Fri Sep 30 05:39:41 PDT 2011","","","18","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Ur gunna get jumped. U stupid bitch.<br>A: What the fuck?","Yes","Ur gunna get jumped. U stupid bitch.","","10"
"2TX806UFBNFS9KHCWO05WW6N6PAG2F","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","0","","22RVXX2Q45UUYUBPX89W5NS8G7Y9R3","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:20:45 GMT 2011","Thu Sep 29 17:20:52 GMT 2011","Thu Oct 06 17:20:52 GMT 2011","Fri Sep 30 05:39:42 PDT 2011","","","7","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Who and when was your first kiss?<br>A: Haaa  when i was fiveee. (: Cute shiit (; we couldaa been ona damn greeting card (; hahaha","","n/a","","0"
"2TX806UFBNFS9KHCWO05WW6N6PAG2F","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","0","","240LZ6R70G5RNC0Z0OMEBWSSLEWO8K","A2JKCS6UCAUARS","Approved","Thu Sep 29 17:25:35 GMT 2011","Thu Sep 29 17:25:49 GMT 2011","Thu Oct 06 10:25:49 PDT 2011","Fri Sep 30 05:39:42 PDT 2011","","","14","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Who and when was your first kiss?<br>A: Haaa  when i was fiveee. (: Cute shiit (; we couldaa been ona damn greeting card (; hahaha","No","n/a","","0"
"2TX806UFBNFS9KHCWO05WW6N6PAG2F","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","0","","2IBVCNHMVHVKQNNSI5T78J79CHU13I","A1N274L13ZKKI5","Approved","Thu Sep 29 17:12:04 GMT 2011","Thu Sep 29 17:12:17 GMT 2011","Thu Oct 06 17:12:17 GMT 2011","Fri Sep 30 05:39:42 PDT 2011","","","13","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: Who and when was your first kiss?<br>A: Haaa  when i was fiveee. (: Cute shiit (; we couldaa been ona damn greeting card (; hahaha","No","n/a","","0"
"2IMIXKO2L92HSGJ1NIUYSCCFQ0KDE4","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","30","","224WY2AOO2GM0I3F51HSGM6I21044J","A1VHFF2VC2XG7P","Approved","Thu Sep 29 17:16:00 GMT 2011","Thu Sep 29 17:16:09 GMT 2011","Thu Oct 06 17:16:09 GMT 2011","Fri Sep 30 05:39:42 PDT 2011","","","9","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: What household chore do you hate to do the most?<br>A: What the fuck? Uhhh..I dunno I don't really have to do muchh. I just do whatever Suz wants me too. I don't realy like sweeping 'cause I can't see without my glasses I guess?","No","N/A","No cyber-bullying present in the text.","0"
"2IMIXKO2L92HSGJ1NIUYSCCFQ0KDE4","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","30","","2E70OHOVR14IBOBT2UTHICWAYO065A","A1N274L13ZKKI5","Approved","Thu Sep 29 17:05:47 GMT 2011","Thu Sep 29 17:06:16 GMT 2011","Thu Oct 06 17:06:16 GMT 2011","Fri Sep 30 05:39:42 PDT 2011","","","29","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: What household chore do you hate to do the most?<br>A: What the fuck? Uhhh..I dunno I don't really have to do muchh. I just do whatever Suz wants me too. I don't realy like sweeping 'cause I can't see without my glasses I guess?","No","n/a","","0"
"2IMIXKO2L92HSGJ1NIUYSCCFQ0KDE4","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:00:59 GMT 2011","3","","3600","604800","Thu Oct 06 17:00:59 GMT 2011","30","","2RHCGJ2D21O3A9K8H4GPWI2KQ5NC6P","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:20:16 GMT 2011","Thu Sep 29 17:20:28 GMT 2011","Thu Oct 06 10:20:28 PDT 2011","Fri Sep 30 05:39:42 PDT 2011","","","12","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: What household chore do you hate to do the most?<br>A: What the fuck? Uhhh..I dunno I don't really have to do muchh. I just do whatever Suz wants me too. I don't realy like sweeping 'cause I can't see without my glasses I guess?","No","n/a","","0"
"2BGT3DHJHP4BRH77LJZRWX9XT4Y2VQ","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","43","","2RTXERSQV66RZT49AO8V0AVKAXZA23","AZVROORHH0X75","Approved","Thu Sep 29 17:11:57 GMT 2011","Thu Sep 29 17:12:20 GMT 2011","Thu Oct 06 17:12:20 GMT 2011","Fri Sep 30 05:39:42 PDT 2011","","","23","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: cool  when can you sneak out? and how long can we hang?<br>A: Hahaha  don't be creepinn' do I know yuuhh? I can sneek out whevver the fuck I wannntt ;)","Yes","fuck","","5"
"2BGT3DHJHP4BRH77LJZRWX9XT4Y2VQ","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","43","","2Y9OVR14IXKOGPWTYZ3WE6X3QFA89Q","A1VHFF2VC2XG7P","Approved","Thu Sep 29 17:12:53 GMT 2011","Thu Sep 29 17:13:08 GMT 2011","Thu Oct 06 10:13:08 PDT 2011","Fri Sep 30 05:39:43 PDT 2011","","","15","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: cool  when can you sneak out? and how long can we hang?<br>A: Hahaha  don't be creepinn' do I know yuuhh? I can sneek out whevver the fuck I wannntt ;)","No","N/A","No cyber-bullying present in the text.","0"
"2BGT3DHJHP4BRH77LJZRWX9XT4Y2VQ","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","43","","2ZNH8MZ9O9Z6Y0RQ3VQHLRRL7HX09U","A1N274L13ZKKI5","Approved","Thu Sep 29 17:02:13 GMT 2011","Thu Sep 29 17:02:40 GMT 2011","Thu Oct 06 17:02:40 GMT 2011","Fri Sep 30 05:39:43 PDT 2011","","","27","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: cool  when can you sneak out? and how long can we hang?<br>A: Hahaha  don't be creepinn' do I know yuuhh? I can sneek out whevver the fuck I wannntt ;)","No","n/a","","0"
"29WIUUU00OQKYER9ZDZS6U26YO8UUB","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","49","","2BIP6AUC26DGKB0SEOM0JK0CGBZ3A7","A35E8G4S0RRFNT","Approved","Thu Sep 29 17:03:31 GMT 2011","Thu Sep 29 17:03:51 GMT 2011","Thu Oct 06 17:03:51 GMT 2011","Fri Sep 30 05:39:43 PDT 2011","","","20","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: What up<br>A: Huh? Uhh  chillin' at Miikiii's (:","No","n/a","","0"
"29WIUUU00OQKYER9ZDZS6U26YO8UUB","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","49","","2R8YQ4J3NAB6PJ96W9PYMT1TB6ADQM","A1N274L13ZKKI5","Approved","Thu Sep 29 17:03:06 GMT 2011","Thu Sep 29 17:03:47 GMT 2011","Thu Oct 06 17:03:47 GMT 2011","Fri Sep 30 05:39:43 PDT 2011","","","41","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: What up<br>A: Huh? Uhh  chillin' at Miikiii's (:","No","n/a","","0"
"29WIUUU00OQKYER9ZDZS6U26YO8UUB","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","49","","2TTLY58B727MEM361241AYFSN61U9R","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:06:13 GMT 2011","Thu Sep 29 17:06:22 GMT 2011","Thu Oct 06 10:06:22 PDT 2011","Fri Sep 30 05:39:43 PDT 2011","","","9","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: What up<br>A: Huh? Uhh  chillin' at Miikiii's (:","No","n/a","","0"
"28GNJ92NJKM0JF9AAF8Y02GTFXM8D0","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","25","","224XKNQY2RCJYAQQCZUHV0KUA1NR2S","A1WGSW0SLN4Y91","Approved","Thu Sep 29 17:03:19 GMT 2011","Thu Sep 29 17:04:39 GMT 2011","Thu Oct 06 17:04:39 GMT 2011","Fri Sep 30 05:39:44 PDT 2011","","","80","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: ha thats kinda weird how 85% of your quiestions are of people asking if you drink or smoke thats shiiiit yo :) but my question is&apos; why is your mom &quot;too much to handle&quot; or whatevaaa<br>A: Haha  yah agreed man! r Fuckin' weird  but if that's what people wanna knowww... haha (:r Kaay  I dunno she's bipolar and I juts don't like being around her. Soo I live with my dad &amp; step mommm :)","No","n/a","","0"
"28GNJ92NJKM0JF9AAF8Y02GTFXM8D0","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","25","","2FMFJ51Y7QEODJLH9M3SXMOFPIBEB5","A1VHFF2VC2XG7P","Approved","Thu Sep 29 17:15:14 GMT 2011","Thu Sep 29 17:15:21 GMT 2011","Thu Oct 06 17:15:21 GMT 2011","Fri Sep 30 05:39:44 PDT 2011","","","7","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: ha thats kinda weird how 85% of your quiestions are of people asking if you drink or smoke thats shiiiit yo :) but my question is&apos; why is your mom &quot;too much to handle&quot; or whatevaaa<br>A: Haha  yah agreed man! r Fuckin' weird  but if that's what people wanna knowww... haha (:r Kaay  I dunno she's bipolar and I juts don't like being around her. Soo I live with my dad &amp; step mommm :)","No","N/A","No cyber-bullying present in the text.","0"
"28GNJ92NJKM0JF9AAF8Y02GTFXM8D0","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","25","","2YUL92HECWA6B7LFTX60GP5KPGRJI4","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:16:30 GMT 2011","Thu Sep 29 17:17:02 GMT 2011","Thu Oct 06 10:17:02 PDT 2011","Fri Sep 30 05:39:44 PDT 2011","","","32","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: ha thats kinda weird how 85% of your quiestions are of people asking if you drink or smoke thats shiiiit yo :) but my question is&apos; why is your mom &quot;too much to handle&quot; or whatevaaa<br>A: Haha  yah agreed man! r Fuckin' weird  but if that's what people wanna knowww... haha (:r Kaay  I dunno she's bipolar and I juts don't like being around her. Soo I live with my dad &amp; step mommm :)","Yes","' why is your mom ""too much to handle"" or whatevaaa","","5"
"20LNAB6BFMFF22L9AMKJJDGEI0VIVH","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","11","","26TVP9746OQ16RDHOBX7451QC3LL1G","A3HQP1KVVVQ9BK","Approved","Thu Sep 29 17:22:58 GMT 2011","Thu Sep 29 17:25:02 GMT 2011","Thu Oct 06 10:25:02 PDT 2011","Fri Sep 30 05:39:44 PDT 2011","","","124","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: where in Billings and can you sneak out sometime?<br>A: Hahahaha :) by Briarwooodddd.r Fuck yehh  (:","Yes","The use of profanity like the word ""Fuck"", however, the person also used a ""smile"" icon twice indicating a positive attitude.","","3"
"20LNAB6BFMFF22L9AMKJJDGEI0VIVH","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","11","","2BDY58B727M0WK2BYYS62FSV7VTVAX","A1N274L13ZKKI5","Approved","Thu Sep 29 17:21:13 GMT 2011","Thu Sep 29 17:21:20 GMT 2011","Thu Oct 06 17:21:20 GMT 2011","Fri Sep 30 05:39:44 PDT 2011","","","7","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: where in Billings and can you sneak out sometime?<br>A: Hahahaha :) by Briarwooodddd.r Fuck yehh  (:","No","n/a","","0"
"20LNAB6BFMFF22L9AMKJJDGEI0VIVH","2GZKW4ZMAZHH5V867LFNRVRH1VM9IX","Cyberbully Labelling","Determine if a post contains cyberbullying","label, cyberbully, bullying","$0.05","Thu Sep 29 17:01:00 GMT 2011","3","","3600","604800","Thu Oct 06 17:01:00 GMT 2011","11","","2KUSEIUUU00O4O71L39SCS2UUX6SSL","A4Y02KNTLXT9C","Approved","Thu Sep 29 17:20:59 GMT 2011","Thu Sep 29 17:21:10 GMT 2011","Thu Oct 06 17:21:10 GMT 2011","Fri Sep 30 05:39:44 PDT 2011","","","11","0% (0/0)","0% (0/0)","0% (0/0)","20100814","bksully","billings  MT","14  freshman at Billing Senior Highh(:ashley hughes   mikayla torgrimson   jensen graham   &amp; morgan hegg &lt;3 (:","","Q: where in Billings and can you sneak out sometime?<br>A: Hahahaha :) by Briarwooodddd.r Fuck yehh  (:","","n/a","","0"
